"species","region","minimum.age","maximum.age","family","Site"
"Gomphotherium angustidens","Eurasia",16.4,17.2,"Gomphotheriidae",218
"Gomphotherium angustidens","Eurasia",12.85,14.2,"Gomphotheriidae",945
"Gomphotherium angustidens","Eurasia",12.85,14.2,"Gomphotheriidae",946
"Gomphotherium angustidens","Eurasia",11.2,12.85,"Gomphotheriidae",947
"Gomphotherium angustidens","Eurasia",9.5,11.2,"Gomphotheriidae",948
"Gomphotherium angustidens","Eurasia",15.2,18,"Gomphotheriidae",949
"Gomphotherium angustidens","Eurasia",15.2,18,"Gomphotheriidae",950
"Gomphotherium angustidens","Eurasia",15.2,18,"Gomphotheriidae",951
"Gomphotherium angustidens","Eurasia",16.4,17.2,"Gomphotheriidae",952
"Gomphotherium angustidens","Eurasia",16.4,17.2,"Gomphotheriidae",953
"Gomphotherium angustidens","Eurasia",16.4,17.2,"Gomphotheriidae",224
"Gomphotherium angustidens","Eurasia",16.4,17.2,"Gomphotheriidae",225
"Gomphotherium angustidens","Eurasia",16.4,17.2,"Gomphotheriidae",226
"Gomphotherium angustidens","Eurasia",15.2,17,"Gomphotheriidae",954
"Gomphotherium angustidens","Eurasia",16.318,16.583,"Gomphotheriidae",955
"Gomphotherium angustidens","Eurasia",14.2,16.4,"Gomphotheriidae",232
"Gomphotherium angustidens","Eurasia",14.2,16.4,"Gomphotheriidae",234
"Gomphotherium angustidens","Eurasia",14.2,16.4,"Gomphotheriidae",236
"Gomphotherium angustidens","Eurasia",14.2,16.4,"Gomphotheriidae",238
"Gomphotherium angustidens","Eurasia",14.2,16.4,"Gomphotheriidae",956
"Gomphotherium angustidens","Eurasia",14.2,16.4,"Gomphotheriidae",241
"Gomphotherium angustidens","Eurasia",14.2,16.4,"Gomphotheriidae",242
"Gomphotherium angustidens","Eurasia",14.2,16.4,"Gomphotheriidae",957
"Gomphotherium angustidens","Eurasia",12.5,16.4,"Gomphotheriidae",958
"Gomphotherium angustidens","Eurasia",14.2,16.4,"Gomphotheriidae",959
"Gomphotherium angustidens","Eurasia",14.2,16.4,"Gomphotheriidae",245
"Gomphotherium angustidens","Eurasia",14.2,16.4,"Gomphotheriidae",246
"Gomphotherium angustidens","Eurasia",14.2,16.4,"Gomphotheriidae",960
"Gomphotherium angustidens","Eurasia",14.2,16.4,"Gomphotheriidae",961
"Gomphotherium angustidens","Eurasia",14.2,16.4,"Gomphotheriidae",247
"Gomphotherium angustidens","Eurasia",14.2,16.4,"Gomphotheriidae",962
"Gomphotherium angustidens","Eurasia",14.2,16.4,"Gomphotheriidae",248
"Gomphotherium angustidens","Eurasia",14.2,16.4,"Gomphotheriidae",963
"Gomphotherium angustidens","Eurasia",14.2,16.4,"Gomphotheriidae",251
